temp,humidity,rainfall,state
28.0,95,0.0,chhattisgarh
28.5,97,0.0,chhattisgarh
25.5,95,0.3,chhattisgarh
26.2,97,0.4,chhattisgarh
25.5,96,0.2,chhattisgarh
25.0,98,0.0,chhattisgarh
27.0,100,0.0,chhattisgarh
28.5,98,0.0,chhattisgarh
26.8,95,0.1,chhattisgarh
27.2,75,0.0,chhattisgarh
27.9,84,0.0,chhattisgarh
27.0,78,0.0,chhattisgarh
28.6,86,0.0,chhattisgarh
29.1,96,1.0,chhattisgarh
28.9,95,0.0,chhattisgarh
27.2,79,0.0,chhattisgarh
24.8,78,0.0,chhattisgarh
22.6,87,0.0,chhattisgarh
25.1,77,0.0,chhattisgarh
26.0,95,0.0,chhattisgarh
24.4,97,9.4,chhattisgarh
25.9,98,0.0,chhattisgarh
20.5,98,11.6,chhattisgarh
20.0,98,20.0,chhattisgarh
21.8,100,0.0,chhattisgarh
23.0,99,0.0,chhattisgarh
23.6,93,0.0,chhattisgarh
25.6,91,0.0,chhattisgarh
26.8,93,0.0,chhattisgarh
29.0,83,0.0,chhattisgarh
29.5,84,0.0,chhattisgarh
29.5,89,0.0,chhattisgarh
28.4,77,0.0,chhattisgarh
28.5,73,0.0,chhattisgarh
28.5,74,0.0,chhattisgarh
29.4,81,0.0,chhattisgarh
30.2,85,0.0,chhattisgarh
30.6,89,0.0,chhattisgarh
29.0,91,0.0,chhattisgarh
30.3,95,0.5,chhattisgarh
27.5,100,8.2,chhattisgarh
27.0,98,0.4,chhattisgarh
27.5,90,0.0,chhattisgarh
27.7,87,0.0,chhattisgarh
28.3,89,0.0,chhattisgarh
29.9,91,0.0,chhattisgarh
30.8,87,0.0,chhattisgarh
30.4,89,0.0,chhattisgarh
30.7,92,0.2,chhattisgarh
29.0,92,1.3,chhattisgarh
30.8,97,0.0,chhattisgarh
26.5,99,6.6,chhattisgarh
28.8,99,1.1,chhattisgarh
28.8,90,0.2,chhattisgarh
29.8,86,0.0,chhattisgarh
28.9,83,1.2,chhattisgarh
31.4,93,0.7,chhattisgarh
30.1,98,6.1,chhattisgarh
29.4,97,7.7,chhattisgarh
28.7,97,4.1,chhattisgarh
28.9,98,0.3,chhattisgarh
30.6,97,0.5,chhattisgarh
31.2,87,0.1,chhattisgarh
31.5,93,0.3,chhattisgarh
31.4,95,11.9,chhattisgarh
31.4,97,0.3,chhattisgarh
30.5,94,1.4,chhattisgarh
31.5,90,0.0,chhattisgarh
31.4,96,0.0,chhattisgarh
33.2,94,0.0,chhattisgarh
33.2,85,0.0,chhattisgarh
33.6,78,0.0,chhattisgarh
36.0,85,0.1,chhattisgarh
33.6,87,0.0,chhattisgarh
33.8,85,1.0,chhattisgarh
34.6,88,0.0,chhattisgarh
35.8,71,0.0,chhattisgarh
36.2,68,0.0,chhattisgarh
36.6,76,0.0,chhattisgarh
33.8,75,0.0,chhattisgarh
35.0,85,0.0,chhattisgarh
34.3,90,0.0,chhattisgarh
34.8,84,0.2,chhattisgarh
35.8,82,0.0,chhattisgarh
36.5,84,0.0,chhattisgarh
36.3,75,0.0,chhattisgarh
35.8,71,0.0,chhattisgarh
36.0,66,0.0,chhattisgarh
37.2,56,0.0,chhattisgarh
37.0,67,0.1,chhattisgarh
37.8,50,0.0,chhattisgarh
37.8,50,0.0,chhattisgarh
37.9,52,0.0,chhattisgarh
38.5,53,0.0,chhattisgarh
37.4,57,0.0,chhattisgarh
35.7,66,0.1,chhattisgarh
37.0,67,0.0,chhattisgarh
37.5,68,0.0,chhattisgarh
35.2,79,0.0,chhattisgarh
37.5,75,0.0,chhattisgarh
37.2,78,0.1,chhattisgarh
37.7,89,0.0,chhattisgarh
37.0,80,0.0,chhattisgarh
33.9,90,0.2,chhattisgarh
35.8,93,0.0,chhattisgarh
36.2,86,0.0,chhattisgarh
36.2,62,0.0,chhattisgarh
38.5,60,0.0,chhattisgarh
39.0,64,0.0,chhattisgarh
40.0,65,0.0,chhattisgarh
39.5,62,0.0,chhattisgarh
38.8,74,0.0,chhattisgarh
37.3,72,0.0,chhattisgarh
37.0,79,0.0,chhattisgarh
37.5,88,5.7,chhattisgarh
38.9,90,0.0,chhattisgarh
36.5,70,0.1,chhattisgarh
36.9,75,0.0,chhattisgarh
37.8,72,0.0,chhattisgarh
37.8,76,0.0,chhattisgarh
38.5,69,0.0,chhattisgarh
38.5,71,0.0,chhattisgarh
38.8,78,0.3,chhattisgarh
38.3,79,0.0,chhattisgarh
38.0,73,0.0,chhattisgarh
37.3,69,0.0,chhattisgarh
39.5,51,0.0,chhattisgarh
39.5,51,0.0,chhattisgarh
41.4,43,0.0,chhattisgarh
42.2,38,0.0,chhattisgarh
42.7,43,0.0,chhattisgarh
43.0,57,0.0,chhattisgarh
42.7,62,0.0,chhattisgarh
41.4,59,0.0,chhattisgarh
41.7,64,0.0,chhattisgarh
41.0,53,0.0,chhattisgarh
38.2,70,0.2,chhattisgarh
37.2,65,1.3,chhattisgarh
37.0,89,6.9,chhattisgarh
34.7,86,7.6,chhattisgarh
31.4,96,4.9,chhattisgarh
33.6,93,0.3,chhattisgarh
34.0,73,0.0,chhattisgarh
34.8,81,0.1,chhattisgarh
36.3,82,1.0,chhattisgarh
34.3,81,7.9,chhattisgarh
36.0,81,0.2,chhattisgarh
36.0,86,1.6,chhattisgarh
35.7,95,2.7,chhattisgarh
31.0,98,21.4,chhattisgarh
30.4,98,14.5,chhattisgarh
33.1,96,6.9,chhattisgarh
31.9,97,18.1,chhattisgarh
28.2,96,43.9,chhattisgarh
29.9,95,3.1,chhattisgarh
30.5,90,0.5,chhattisgarh
32.7,93,0.3,chhattisgarh
32.4,82,1.3,chhattisgarh
33.2,95,22.5,chhattisgarh
27.9,95,51.5,chhattisgarh
29.7,94,36.6,chhattisgarh
32.3,93,2.3,chhattisgarh
33.2,90,0.7,chhattisgarh
33.0,85,0.5,chhattisgarh
33.5,96,6.2,chhattisgarh
30.6,92,1.3,chhattisgarh
31.9,96,2.9,chhattisgarh
31.6,94,4.5,chhattisgarh
32.4,95,0.7,chhattisgarh
33.1,93,7.1,chhattisgarh
32.2,98,13.3,chhattisgarh
31.1,97,7.2,chhattisgarh
29.0,97,15.1,chhattisgarh
27.0,96,11.5,chhattisgarh
31.1,95,0.0,chhattisgarh
31.8,90,1.4,chhattisgarh
31.4,95,7.2,chhattisgarh
31.0,93,10.4,chhattisgarh
30.8,91,0.4,chhattisgarh
31.1,96,14.6,chhattisgarh
31.0,96,3.0,chhattisgarh
27.2,99,23.6,chhattisgarh
29.8,98,10.8,chhattisgarh
31.0,98,2.6,chhattisgarh
31.4,96,2.5,chhattisgarh
32.5,88,3.3,chhattisgarh
32.5,93,6.2,chhattisgarh
29.5,94,17.8,chhattisgarh
30.2,94,10.5,chhattisgarh
31.7,96,4.1,chhattisgarh
29.4,98,15.3,chhattisgarh
30.5,97,0.8,chhattisgarh
31.0,97,2.5,chhattisgarh
32.7,96,1.5,chhattisgarh
33.2,92,2.1,chhattisgarh
32.6,98,16.2,chhattisgarh
31.7,99,5.7,chhattisgarh
32.7,97,0.7,chhattisgarh
33.5,97,7.8,chhattisgarh
33.3,97,5.1,chhattisgarh
32.2,98,7.3,chhattisgarh
29.7,96,7.3,chhattisgarh
29.6,96,2.7,chhattisgarh
28.3,97,9.5,chhattisgarh
30.2,95,2.9,chhattisgarh
31.8,95,12.0,chhattisgarh
27.3,96,13.2,chhattisgarh
25.5,97,140.4,chhattisgarh
31.0,96,9.3,chhattisgarh
29.6,97,11.7,chhattisgarh
27.4,96,18.7,chhattisgarh
28.5,95,14.8,chhattisgarh
27.6,90,1.0,chhattisgarh
28.1,96,7.9,chhattisgarh
25.8,97,45.9,chhattisgarh
27.1,96,12.4,chhattisgarh
27.5,96,6.3,chhattisgarh
29.8,96,9.0,chhattisgarh
29.9,98,36.1,chhattisgarh
26.8,95,26.5,chhattisgarh
30.4,95,5.7,chhattisgarh
31.0,95,0.7,chhattisgarh
31.4,97,0.6,chhattisgarh
30.2,86,1.6,chhattisgarh
26.9,95,25.3,chhattisgarh
25.2,95,109.7,chhattisgarh
25.2,95,69.1,chhattisgarh
28.8,94,2.2,chhattisgarh
31.6,95,0.5,chhattisgarh
32.2,95,0.3,chhattisgarh
32.3,93,1.4,chhattisgarh
27.9,99,5.1,chhattisgarh
30.8,99,4.6,chhattisgarh
32.6,97,4.5,chhattisgarh
30.4,98,7.9,chhattisgarh
31.6,99,4.9,chhattisgarh
31.5,98,5.9,chhattisgarh
31.5,97,2.4,chhattisgarh
31.6,99,9.4,chhattisgarh
29.5,99,14.9,chhattisgarh
30.5,99,9.3,chhattisgarh
31.5,97,8.6,chhattisgarh
32.2,98,4.6,chhattisgarh
32.2,95,0.8,chhattisgarh
32.2,98,5.2,chhattisgarh
31.9,98,7.2,chhattisgarh
31.6,97,9.4,chhattisgarh
31.8,98,13.9,chhattisgarh
31.6,98,3.3,chhattisgarh
31.9,98,7.1,chhattisgarh
26.6,98,29.4,chhattisgarh
29.4,96,9.1,chhattisgarh
30.3,96,4.7,chhattisgarh
30.7,97,2.3,chhattisgarh
30.3,98,4.1,chhattisgarh
30.5,98,1.0,chhattisgarh
31.5,97,0.7,chhattisgarh
31.7,96,0.2,chhattisgarh
31.1,92,1.8,chhattisgarh
31.5,86,0.0,chhattisgarh
31.5,93,0.0,chhattisgarh
32.6,98,0.0,chhattisgarh
31.9,95,0.0,chhattisgarh
29.3,99,8.9,chhattisgarh
28.6,97,15.6,chhattisgarh
28.9,98,16.3,chhattisgarh
28.6,99,9.6,chhattisgarh
29.9,97,13.3,chhattisgarh
30.5,98,2.2,chhattisgarh
30.0,99,7.1,chhattisgarh
29.5,97,2.4,chhattisgarh
30.8,98,2.8,chhattisgarh
30.6,95,3.9,chhattisgarh
29.7,92,4.5,chhattisgarh
29.5,99,5.8,chhattisgarh
29.3,99,7.6,chhattisgarh
30.8,98,2.1,chhattisgarh
31.2,99,0.0,chhattisgarh
30.7,98,0.6,chhattisgarh
31.6,97,0.0,chhattisgarh
31.3,88,0.0,chhattisgarh
31.1,82,0.0,chhattisgarh
31.5,88,0.0,chhattisgarh
31.8,85,0.0,chhattisgarh
31.2,92,0.0,chhattisgarh
30.7,88,0.0,chhattisgarh
29.5,87,0.1,chhattisgarh
29.0,91,0.3,chhattisgarh
29.5,93,0.0,chhattisgarh
29.6,90,0.0,chhattisgarh
29.6,83,0.0,chhattisgarh
30.0,78,0.0,chhattisgarh
30.4,81,0.0,chhattisgarh
29.8,79,0.0,chhattisgarh
29.0,74,0.0,chhattisgarh
29.2,82,0.0,chhattisgarh
28.9,83,0.0,chhattisgarh
28.2,82,0.0,chhattisgarh
27.7,74,0.0,chhattisgarh
27.3,75,0.0,chhattisgarh
27.1,81,0.0,chhattisgarh
28.6,92,0.0,chhattisgarh
29.5,94,0.1,chhattisgarh
30.2,94,0.0,chhattisgarh
30.5,92,0.0,chhattisgarh
30.5,88,0.0,chhattisgarh
30.6,88,0.0,chhattisgarh
30.6,89,0.0,chhattisgarh
30.0,92,0.0,chhattisgarh
31.3,94,0.0,chhattisgarh
29.5,95,0.8,chhattisgarh
28.8,97,0.0,chhattisgarh
26.4,78,0.0,chhattisgarh
26.6,85,0.0,chhattisgarh
26.8,89,0.0,chhattisgarh
26.6,88,0.0,chhattisgarh
24.5,86,0.6,chhattisgarh
22.0,88,0.0,chhattisgarh
26.5,95,0.0,chhattisgarh
27.9,86,0.0,chhattisgarh
27.9,90,0.0,chhattisgarh
27.5,93,0.0,chhattisgarh
28.0,91,0.0,chhattisgarh
27.7,91,0.0,chhattisgarh
27.5,90,0.0,chhattisgarh
28.0,86,0.0,chhattisgarh
28.2,80,0.0,chhattisgarh
28.6,84,0.0,chhattisgarh
28.5,77,0.0,chhattisgarh
28.1,89,0.0,chhattisgarh
27.9,89,0.0,chhattisgarh
27.7,85,0.0,chhattisgarh
27.4,84,0.0,chhattisgarh
26.5,89,0.0,chhattisgarh
26.4,88,0.0,chhattisgarh
26.8,94,0.0,chhattisgarh
27.6,97,0.0,chhattisgarh
25.6,97,0.2,chhattisgarh
25.6,97,0.0,chhattisgarh
24.1,81,0.0,chhattisgarh
24.2,88,0.0,chhattisgarh
24.3,80,0.0,chhattisgarh
24.2,79,0.0,chhattisgarh
24.6,89,0.0,chhattisgarh
25.1,72,0.0,chhattisgarh
25.1,86,0.0,chhattisgarh
24.9,92,0.0,chhattisgarh
25.9,89,0.0,chhattisgarh
26.5,92,0.0,chhattisgarh
26.6,93,0.0,chhattisgarh
26.0,93,0.0,chhattisgarh
25.8,93,0.0,chhattisgarh
25.5,92,0.0,chhattisgarh
25.8,93,0.0,chhattisgarh
26.5,94,0.0,chhattisgarh
25.5,92,0.0,chhattisgarh
27.5,92,0.0,chhattisgarh
27.5,83,0.0,chhattisgarh
26.3,94,0.0,chhattisgarh
27.4,88,0.3,chhattisgarh
29.0,91,0.0,chhattisgarh
29.5,86,0.0,chhattisgarh
29.2,89,0.0,chhattisgarh
27.6,91,0.0,chhattisgarh
25.8,73,0.0,chhattisgarh
24.7,78,0.0,chhattisgarh
25.0,86,0.0,chhattisgarh
26.1,75,0.0,chhattisgarh
26.2,73,0.0,chhattisgarh
27.0,81,0.0,chhattisgarh
29.6,79,0.0,chhattisgarh
29.2,76,0.0,chhattisgarh
27.5,78,0.0,chhattisgarh
27.0,78,0.0,chhattisgarh
28.9,85,0.0,chhattisgarh
30.1,86,0.0,chhattisgarh
29.5,80,0.0,chhattisgarh
28.4,79,0.0,chhattisgarh
28.1,84,0.0,chhattisgarh
28.8,86,0.1,chhattisgarh
27.2,80,0.1,chhattisgarh
26.8,66,0.0,chhattisgarh
25.5,63,0.0,chhattisgarh
25.6,74,0.0,chhattisgarh
26.9,82,0.0,chhattisgarh
28.4,74,0.0,chhattisgarh
28.0,71,0.0,chhattisgarh
28.3,71,0.0,chhattisgarh
27.5,58,0.0,chhattisgarh
25.3,65,0.0,chhattisgarh
25.9,73,0.0,chhattisgarh
28.2,82,0.0,chhattisgarh
29.0,82,0.0,chhattisgarh
29.8,82,0.0,chhattisgarh
29.2,75,0.0,chhattisgarh
30.1,83,0.0,chhattisgarh
30.0,82,0.0,chhattisgarh
29.1,81,0.0,chhattisgarh
29.6,80,0.0,chhattisgarh
25.5,94,2.0,chhattisgarh
26.2,95,3.4,chhattisgarh
26.5,89,0.0,chhattisgarh
27.1,96,0.0,chhattisgarh
28.6,84,0.0,chhattisgarh
29.8,73,0.0,chhattisgarh
30.4,63,0.0,chhattisgarh
31.2,66,0.0,chhattisgarh
33.7,61,0.0,chhattisgarh
33.3,60,0.0,chhattisgarh
34.2,64,0.0,chhattisgarh
34.3,66,0.0,chhattisgarh
34.7,68,0.0,chhattisgarh
34.0,54,0.0,chhattisgarh
31.4,54,0.0,chhattisgarh
33.5,74,0.0,chhattisgarh
34.3,43,0.0,chhattisgarh
34.2,60,0.0,chhattisgarh
34.2,59,0.0,chhattisgarh
35.0,54,0.0,chhattisgarh
34.8,52,0.0,chhattisgarh
34.3,59,0.0,chhattisgarh
34.1,70,0.0,chhattisgarh
33.8,59,0.0,chhattisgarh
31.5,83,0.0,chhattisgarh
32.5,88,0.0,chhattisgarh
33.5,65,0.0,chhattisgarh
33.8,66,0.0,chhattisgarh
33.9,63,0.0,chhattisgarh
33.4,67,0.0,chhattisgarh
31.9,78,0.0,chhattisgarh
34.0,85,0.0,chhattisgarh
33.8,64,0.0,chhattisgarh
34.1,61,0.0,chhattisgarh
32.4,82,0.0,chhattisgarh
33.9,86,0.0,chhattisgarh
35.3,59,0.0,chhattisgarh
34.6,53,0.0,chhattisgarh
35.5,61,0.0,chhattisgarh
37.2,53,0.0,chhattisgarh
38.2,51,0.0,chhattisgarh
38.7,37,0.0,chhattisgarh
38.2,34,0.0,chhattisgarh
38.0,38,0.0,chhattisgarh
37.5,48,0.0,chhattisgarh
37.9,43,0.0,chhattisgarh
37.2,47,0.0,chhattisgarh
37.7,43,0.0,chhattisgarh
38.7,42,0.0,chhattisgarh
39.0,52,0.0,chhattisgarh
38.4,48,0.0,chhattisgarh
35.8,71,0.0,chhattisgarh
37.0,79,0.0,chhattisgarh
34.8,70,0.0,chhattisgarh
37.0,65,0.0,chhattisgarh
37.7,64,0.0,chhattisgarh
36.0,58,0.0,chhattisgarh
33.8,67,1.9,chhattisgarh
36.6,60,0.0,chhattisgarh
36.7,54,0.1,chhattisgarh
38.0,53,0.0,chhattisgarh
36.8,55,0.0,chhattisgarh
38.2,74,0.0,chhattisgarh
37.2,79,0.0,chhattisgarh
37.2,71,0.0,chhattisgarh
36.5,48,0.0,chhattisgarh
37.7,51,0.0,chhattisgarh
37.5,48,0.0,chhattisgarh
38.0,45,0.0,chhattisgarh
38.2,57,0.0,chhattisgarh
39.0,47,0.0,chhattisgarh
39.6,47,0.0,chhattisgarh
39.2,57,0.0,chhattisgarh
38.3,58,0.0,chhattisgarh
35.8,61,0.0,chhattisgarh
35.8,65,0.5,chhattisgarh
36.8,77,0.0,chhattisgarh
37.2,63,0.0,chhattisgarh
36.8,71,0.0,chhattisgarh
36.5,77,0.5,chhattisgarh
37.2,92,0.0,chhattisgarh
33.8,93,6.3,chhattisgarh
37.0,90,0.1,chhattisgarh
35.8,87,1.6,chhattisgarh
37.0,82,0.0,chhattisgarh
36.9,67,0.0,chhattisgarh
37.2,74,0.0,chhattisgarh
35.8,78,0.0,chhattisgarh
37.3,77,0.2,chhattisgarh
37.5,74,0.0,chhattisgarh
37.3,75,0.0,chhattisgarh
36.8,90,6.7,chhattisgarh
34.9,83,2.3,chhattisgarh
37.2,72,0.0,chhattisgarh
37.7,69,0.0,chhattisgarh
38.0,65,0.0,chhattisgarh
39.0,52,0.0,chhattisgarh
38.0,38,0.0,chhattisgarh
39.0,47,0.0,chhattisgarh
39.3,65,0.0,chhattisgarh
38.0,68,0.0,chhattisgarh
39.4,68,0.0,chhattisgarh
38.7,57,0.0,chhattisgarh
39.5,62,0.0,chhattisgarh
39.0,76,0.9,chhattisgarh
36.8,87,0.3,chhattisgarh
36.2,94,9.6,chhattisgarh
32.8,95,2.9,chhattisgarh
34.2,92,1.7,chhattisgarh
35.0,80,0.2,chhattisgarh
36.3,74,0.0,chhattisgarh
37.0,93,7.7,chhattisgarh
34.5,94,6.5,chhattisgarh
27.4,96,33.0,chhattisgarh
27.6,97,18.1,chhattisgarh
31.0,96,6.3,chhattisgarh
32.3,97,3.3,chhattisgarh
30.6,95,1.8,chhattisgarh
30.9,94,0.9,chhattisgarh
31.5,94,4.2,chhattisgarh
30.9,95,16.7,chhattisgarh
27.5,94,9.6,chhattisgarh
27.9,95,5.3,chhattisgarh
31.6,87,0.3,chhattisgarh
32.7,83,0.0,chhattisgarh
32.5,94,10.7,chhattisgarh
29.4,96,11.0,chhattisgarh
29.7,96,17.4,chhattisgarh
29.5,95,4.0,chhattisgarh
31.4,98,9.2,chhattisgarh
30.9,99,29.4,chhattisgarh
31.9,97,1.6,chhattisgarh
33.0,93,0.8,chhattisgarh
32.5,90,3.0,chhattisgarh
33.5,90,3.5,chhattisgarh
28.0,94,5.6,chhattisgarh
31.1,93,0.6,chhattisgarh
33.1,88,4.9,chhattisgarh
32.0,96,3.8,chhattisgarh
33.3,96,3.7,chhattisgarh
34.2,95,18.5,chhattisgarh
26.0,96,139.5,chhattisgarh
30.7,97,10.1,chhattisgarh
31.0,98,7.0,chhattisgarh
31.5,98,7.8,chhattisgarh
32.2,94,6.1,chhattisgarh
31.5,98,4.7,chhattisgarh
31.8,97,2.0,chhattisgarh
32.0,94,1.4,chhattisgarh
32.2,90,0.3,chhattisgarh
33.4,90,0.7,chhattisgarh
32.9,96,2.4,chhattisgarh
33.2,95,1.5,chhattisgarh
29.2,95,20.3,chhattisgarh
28.3,97,8.2,chhattisgarh
29.8,98,17.1,chhattisgarh
29.7,98,5.9,chhattisgarh
28.5,96,5.8,chhattisgarh
30.8,91,3.6,chhattisgarh
30.9,83,0.1,chhattisgarh
27.9,94,13.4,chhattisgarh
25.6,95,17.3,chhattisgarh
25.0,95,14.2,chhattisgarh
26.9,95,8.0,chhattisgarh
28.7,93,3.6,chhattisgarh
30.0,86,0.3,chhattisgarh
29.4,89,0.8,chhattisgarh
28.6,90,0.4,chhattisgarh
30.4,92,0.4,chhattisgarh
30.0,95,4.6,chhattisgarh
30.7,97,0.8,chhattisgarh
30.7,91,1.4,chhattisgarh
30.5,92,0.3,chhattisgarh
32.5,93,0.3,chhattisgarh
31.8,91,5.4,chhattisgarh
31.6,89,0.3,chhattisgarh
32.7,91,1.4,chhattisgarh
32.1,91,0.7,chhattisgarh
32.4,87,1.8,chhattisgarh
31.9,93,3.7,chhattisgarh
32.2,99,15.7,chhattisgarh
30.0,99,40.3,chhattisgarh
28.6,98,12.2,chhattisgarh
30.5,98,9.4,chhattisgarh
29.7,96,8.8,chhattisgarh
30.2,95,1.8,chhattisgarh
30.9,94,2.8,chhattisgarh
31.8,95,1.4,chhattisgarh
30.6,94,1.3,chhattisgarh
32.3,93,1.7,chhattisgarh
30.2,89,0.0,chhattisgarh
31.9,98,2.0,chhattisgarh
30.2,98,25.7,chhattisgarh
30.0,96,12.7,chhattisgarh
30.6,98,27.5,chhattisgarh
31.0,97,7.1,chhattisgarh
30.9,97,4.2,chhattisgarh
31.5,98,2.0,chhattisgarh
30.1,99,12.7,chhattisgarh
31.3,99,4.4,chhattisgarh
30.6,99,13.9,chhattisgarh
31.4,97,17.4,chhattisgarh
28.5,95,18.9,chhattisgarh
30.5,95,6.6,chhattisgarh
28.5,94,9.8,chhattisgarh
28.9,98,3.0,chhattisgarh
30.1,98,24.3,chhattisgarh
27.7,97,6.1,chhattisgarh
29.0,96,19.8,chhattisgarh
29.0,97,37.9,chhattisgarh
27.5,97,30.4,chhattisgarh
28.3,94,4.4,chhattisgarh
26.0,94,3.2,chhattisgarh
29.0,97,1.6,chhattisgarh
30.4,97,9.4,chhattisgarh
25.6,99,16.1,chhattisgarh
30.0,98,10.7,chhattisgarh
30.1,99,3.6,chhattisgarh
29.2,99,13.6,chhattisgarh
30.0,99,6.2,chhattisgarh
29.9,100,8.5,chhattisgarh
31.6,98,16.1,chhattisgarh
29.4,93,6.6,chhattisgarh
30.2,99,6.3,chhattisgarh
30.3,98,8.3,chhattisgarh
31.3,99,6.7,chhattisgarh
30.9,98,1.2,chhattisgarh
28.4,96,9.0,chhattisgarh
31.9,97,0.3,chhattisgarh
32.6,96,0.6,chhattisgarh
31.2,100,7.9,chhattisgarh
31.3,99,2.1,chhattisgarh
31.7,99,0.7,chhattisgarh
32.3,94,1.0,chhattisgarh
32.0,93,0.0,chhattisgarh
32.4,88,0.0,chhattisgarh
31.7,83,0.0,chhattisgarh
32.0,89,0.0,chhattisgarh
32.2,83,0.0,chhattisgarh
32.7,82,0.0,chhattisgarh
31.5,95,1.2,chhattisgarh
31.8,99,23.6,chhattisgarh
29.7,98,9.0,chhattisgarh
30.2,97,2.4,chhattisgarh
31.2,94,0.3,chhattisgarh
30.5,94,0.0,chhattisgarh
31.4,82,0.0,chhattisgarh
31.1,80,0.0,chhattisgarh
30.8,83,0.0,chhattisgarh
30.4,88,0.0,chhattisgarh
30.0,87,0.0,chhattisgarh
29.9,82,0.0,chhattisgarh
30.0,77,0.0,chhattisgarh
29.6,78,0.0,chhattisgarh
29.8,81,0.0,chhattisgarh
30.2,82,0.0,chhattisgarh
29.5,90,0.0,chhattisgarh
29.4,87,0.0,chhattisgarh
30.0,98,0.0,chhattisgarh
29.5,98,0.4,chhattisgarh
29.3,98,0.3,chhattisgarh
29.9,95,0.0,chhattisgarh
29.2,91,0.0,chhattisgarh
28.9,92,0.0,chhattisgarh
29.1,78,0.0,chhattisgarh
29.0,71,0.0,chhattisgarh
28.9,67,0.0,chhattisgarh
28.5,72,0.0,chhattisgarh
27.9,97,0.9,chhattisgarh
27.0,98,12.3,chhattisgarh
28.4,99,2.5,chhattisgarh
28.5,100,0.9,chhattisgarh
28.7,99,0.9,chhattisgarh
28.0,97,0.1,chhattisgarh
29.5,97,0.0,chhattisgarh
30.1,89,0.0,chhattisgarh
30.3,88,3.4,chhattisgarh
30.0,98,4.9,chhattisgarh
29.8,98,0.7,chhattisgarh
30.0,100,0.3,chhattisgarh
29.8,92,0.0,chhattisgarh
29.9,95,0.0,chhattisgarh
29.0,91,0.0,chhattisgarh
28.0,72,0.0,chhattisgarh
27.1,78,0.0,chhattisgarh
26.9,74,0.0,chhattisgarh
26.2,80,0.0,chhattisgarh
26.5,86,0.0,chhattisgarh
26.7,86,0.0,chhattisgarh
27.3,82,0.0,chhattisgarh
27.6,93,0.0,chhattisgarh
28.0,94,0.0,chhattisgarh
29.1,85,0.0,chhattisgarh
28.6,84,0.0,chhattisgarh
28.3,86,0.0,chhattisgarh
28.0,93,0.1,chhattisgarh
27.4,98,0.0,chhattisgarh
27.4,90,0.0,chhattisgarh
26.1,83,0.0,chhattisgarh
26.1,87,0.0,chhattisgarh
25.5,82,0.0,chhattisgarh
25.5,86,0.0,chhattisgarh
25.0,83,0.0,chhattisgarh
26.0,90,0.0,chhattisgarh
25.6,84,0.0,chhattisgarh
23.2,84,0.0,chhattisgarh
21.6,80,0.0,chhattisgarh
22.8,82,0.0,chhattisgarh
24.0,73,0.0,chhattisgarh
25.4,78,0.0,chhattisgarh
27.0,90,0.0,chhattisgarh
27.7,88,0.0,chhattisgarh
26.7,85,0.0,chhattisgarh
26.5,93,0.0,chhattisgarh
26.8,99,16.3,chhattisgarh
21.8,99,2.9,chhattisgarh
21.7,96,0.0,chhattisgarh
23.4,93,0.0,chhattisgarh
23.8,94,0.0,chhattisgarh
24.0,95,0.0,chhattisgarh
24.0,94,0.0,chhattisgarh
25.1,93,0.0,chhattisgarh
25.8,95,0.0,chhattisgarh
26.6,94,0.0,chhattisgarh
26.9,95,0.0,chhattisgarh
26.9,95,0.0,chhattisgarh
26.2,97,22.1,chhattisgarh
23.9,99,1.7,chhattisgarh
22.4,100,2.4,chhattisgarh
22.0,98,0.8,chhattisgarh
23.8,97,0.0,chhattisgarh
20.8,99,11.7,chhattisgarh
22.5,97,0.8,chhattisgarh
23.5,95,0.0,chhattisgarh
23.3,96,0.0,chhattisgarh
24.5,96,0.0,chhattisgarh
23.2,87,0.0,chhattisgarh
25.5,87,0.0,chhattisgarh
26.5,85,0.0,chhattisgarh
27.8,86,0.0,chhattisgarh
25.0,83,0.2,chhattisgarh
24.6,84,0.0,chhattisgarh
22.4,76,0.0,chhattisgarh
22.1,74,0.0,chhattisgarh
21.2,76,0.0,chhattisgarh
21.1,92,0.0,chhattisgarh
23.6,91,0.0,chhattisgarh
26.0,81,0.0,chhattisgarh
28.2,79,0.0,chhattisgarh
29.0,69,0.0,chhattisgarh
28.8,79,0.0,chhattisgarh
29.5,91,7.2,chhattisgarh
25.0,91,0.0,chhattisgarh
24.6,71,0.0,chhattisgarh
26.1,72,0.0,chhattisgarh
28.9,85,0.0,chhattisgarh
28.2,81,0.0,chhattisgarh
28.5,94,4.9,chhattisgarh
27.0,94,0.1,chhattisgarh
24.4,87,0.0,chhattisgarh
26.0,82,0.0,chhattisgarh
26.2,86,0.0,chhattisgarh
27.6,85,0.0,chhattisgarh
28.5,80,0.0,chhattisgarh
28.4,82,0.0,chhattisgarh
24.5,91,0.0,chhattisgarh
27.0,87,0.0,chhattisgarh
28.5,89,0.1,chhattisgarh
30.1,94,0.1,chhattisgarh
30.1,57,0.0,chhattisgarh
30.6,69,0.0,chhattisgarh
31.4,76,0.0,chhattisgarh
32.4,87,0.0,chhattisgarh
33.0,71,0.0,chhattisgarh
31.8,70,0.0,chhattisgarh
30.9,86,0.0,chhattisgarh
31.5,87,0.0,chhattisgarh
31.9,79,0.0,chhattisgarh
